molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL1964256,CDK1,170.0,nM,CNS(=O)(=O)Cc1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,6.769551078621726,400.066382372,6,3,2.7506000000000004,True
CHEMBL3668548,CDK9,172.0,nM,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CCN(CC(=O)N4CCC[C@H]4CO)CC3)cc12,6.764471553092451,489.217617976,6,2,3.3216800000000024,True
CHEMBL5875685,CDK6,173.0,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)N(C4CCC(N)CC4)CCO5)n3)nc2)CC1,6.761953896871205,564.3136642760002,9,2,4.1666000000000025,True
CHEMBL5542666,CDK2,173.4,nM,CCC(=O)Nc1ccc(CNc2nc(N[C@@H](CC)CO)nc3c(C(C)C)cnn23)cc1,6.760950906859808,425.2539232320001,7,4,3.3911000000000016,True
CHEMBL5076627,CDK6,174.0,nM,CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(C)C)CC5)cn4)ncc3F)cc2n1,6.7594507517174005,543.2870349280001,9,1,4.376900000000004,True
CHEMBL3702039,CDK4,174.0,nM,NC1CCN(c2nc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)ns2)CC1,6.7594507517174005,435.1953628000001,9,2,3.617200000000002,True
CHEMBL4776271,CDK2,174.0,nM,C=CC(=O)NC1CCN(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,6.7594507517174005,532.2290310120001,8,2,4.483800000000004,True
CHEMBL5556871,CDK2,174.7,nM,CCC(=O)Nc1ccc(CNc2nc(NC3CCCNC3)nc3c(C(C)C)cnn23)cc1,6.75770709501707,436.26990764400006,7,4,3.372200000000002,True
CHEMBL5085896,CDK6,175.0,nM,O=C(c1ccc(Nc2ncc(F)c(-c3ccc4ncc(N5CCOCC5)nc4c3)n2)nc1)N1CCNCC1,6.756961951313706,515.2193492920002,10,2,2.2464999999999993,True
CHEMBL3641960,CDK4,175.0,nM,CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CCC[C@@H]5O)c4n3)nc2)CCN1,6.756961951313706,458.25425758000006,8,3,3.3922000000000008,True
CHEMBL5558477,CDK2,175.7,nM,CC[C@@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1,6.755228238504705,455.24450142000006,7,4,3.483200000000002,True
CHEMBL3641910,CDK6,176.0,nM,C[C@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(CCCO)c4n3)nc2)CCN1,6.75448733218585,418.222957452,8,3,2.2985999999999995,True
CHEMBL3641914,CDK4,177.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CCC[C@H]5O)c4n3)nn2)CC1,6.752026733638194,473.26515661200006,9,2,3.1294000000000013,True
CHEMBL3702143,CDK4,177.0,nM,O=C(O)Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,6.752026733638194,388.16477388000004,6,2,3.8603000000000023,True
CHEMBL3702140,CDK6,178.0,nM,O=C(O)Cc1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)cc32)cc1,6.7495799976911055,479.2069730400001,7,3,3.7490000000000023,True
CHEMBL5774515,CDK1,178.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)OCCN(C)C)C5)ncc3F)cc2n1C1CC1,6.7495799976911055,548.2459786400001,8,1,4.609720000000004,True
CHEMBL4215126,CDK6,178.0,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)CC6)n3)nc2C)CC1,6.7495799976911055,518.2717994640001,7,1,4.863220000000004,True
CHEMBL2103840,CDK9,178.0,nM,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,6.7495799976911055,396.227374136,6,2,2.2785000000000006,True
CHEMBL233224,CDK1,180.0,nM,CN1CCN(CCc2ccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc2)CC1,6.7447274948966935,446.19857254400006,5,2,4.8118000000000025,True
CHEMBL5824837,CDK9,180.0,nM,CS(=O)(=O)N1CCC2(CC1)CC(Nc1cc(-c3ccc4ncn(CC5CCOCC5)c4c3)c(Cl)cn1)C2,6.7447274948966935,543.2070886280001,6,1,4.794400000000004,True
CHEMBL2029909,CDK1,180.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnn(C)c5)n(C5CCCC5)c4n3)cn2C)CC1,6.7447274948966935,487.2808066760001,6,1,3.4166000000000025,True
CHEMBL5911629,CDK9,180.0,nM,O=C1CC(C(=O)Nc2cc(-c3ccc4ncn(CC5CCOCC5)c4c3)c(Cl)cn2)C1,6.7447274948966935,438.145868276,5,1,4.095900000000004,True
CHEMBL3944411,CDK9,180.0,nM,CNC(=O)N1CCC=C(c2[nH]c3nccc4c3c2CN(C)c2ccc(F)cc2-4)C1,6.7447274948966935,391.180838544,3,2,3.7473000000000027,True
CHEMBL455468,CDK1,180.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,6.7447274948966935,433.2590086120001,6,2,3.7970200000000025,True
CHEMBL3981911,CDK2,180.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(Cl)cc(CS(C)(=N)=O)c2)ncc1F,6.7447274948966935,438.0728809040001,6,2,5.0039700000000025,True
CHEMBL254269,CDK2,180.0,nM,CNCCN(C)C(=O)c1cc(Sc2cnc(Nc3cccc(Br)n3)s2)ccc1C,6.7447274948966935,491.04491442399996,7,2,4.795220000000004,True
CHEMBL5566672,CDK9,180.0,nM,COc1ccc(Nc2c(-c3ccoc3)nc3cnccn23)cc1,6.7447274948966935,306.111675688,5,1,3.741500000000001,True
CHEMBL3920469,CDK9,180.0,nM,CN1Cc2c(C3=CCCN(CC(=O)N4CC(O)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,6.7447274948966935,461.222703356,5,2,3.001100000000001,True
CHEMBL3905910,CDK2,180.0,nM,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,6.7447274948966935,469.090385048,6,3,4.323400000000003,True
CHEMBL3905335,CDK2,180.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=N)=O)cc(C(F)(F)F)c2)ncc1F,6.7447274948966935,472.09923788400005,6,2,5.369370000000003,True
CHEMBL6038192,CDK9,180.0,nM,COC(=O)c1ccc(Cn2nnc3ccc(-c4cc(NC(=O)[C@@H]5CCCNC5)ncc4Cl)cc32)cc1,6.7447274948966935,504.16766634000004,7,2,3.9197000000000024,True
CHEMBL233149,CDK2,180.0,nM,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,6.7447274948966935,349.019097832,6,3,1.7326700000000002,True
CHEMBL193643,CDK2,180.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ccc1C(=O)c1c(F)cccc1F,6.7447274948966935,404.07546774799994,6,3,2.564,True
CHEMBL282330,CDK1,180.0,nM,CCOc1ccc(CNc2nc(C#CC(C)(O)CC)nc3c2ncn3C(C)C)cc1,6.7447274948966935,407.23212516800004,6,2,3.930500000000003,True
CHEMBL559301,CDK2,180.0,nM,Nc1nc(O)c(Cc2nn3c(COc4ccc(Cl)cc4)nnc3s2)s1,6.7447274948966935,394.0073432720001,9,2,2.753300000000001,True
CHEMBL126077,CDK1,180.0,nM,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,6.7447274948966935,277.085126592,3,3,4.4197000000000015,True
CHEMBL3668356,CDK9,180.0,nM,CN1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,6.7447274948966935,431.18767351200006,4,2,5.699600000000005,True
CHEMBL134239,CDK1,180.0,nM,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CC3(O)CCCCC3)nc21,6.7447274948966935,389.221560484,5,2,4.0660000000000025,True
CHEMBL3668379,CDK9,180.0,nM,Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,6.7447274948966935,327.125073256,4,3,3.3275000000000015,True
CHEMBL4776271,CDK9,182.0,nM,C=CC(=O)NC1CCN(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,6.739928612014925,532.2290310120001,8,2,4.483800000000004,True
CHEMBL4789072,CDK9,182.9,nM,Cc1c(N)cccc1-c1ccnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)n1,6.737786294523583,416.232459516,6,2,4.357520000000003,True
CHEMBL5759958,CDK1,183.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCC1,6.73754891026957,546.2667140840001,7,1,4.779920000000004,True
CHEMBL2403087,CDK1,183.0,nM,NC1CCC(Nc2nc(NCc3ccc(-c4ccsc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.73754891026957,487.2518150560001,7,3,5.963800000000005,True
CHEMBL2403090,CDK1,184.0,nM,NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,6.735182176990463,482.2906430880001,7,3,5.297300000000004,True
CHEMBL5631610,CDK6,184.0,nM,N#Cc1c(-c2ccc(Cl)cc2Cl)cc(-c2c[nH]c3ccccc23)[nH]c1=O,6.735182176990463,379.027917332,2,2,5.368680000000002,True
CHEMBL3641949,CDK4,184.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@@H]5CCOC5)c4n3)nn2)CC1,6.735182176990463,459.24950654800006,9,1,3.004900000000002,True
CHEMBL5571625,CDK9,184.0,nM,COc1ccccc1-c1ccnc(Nc2ccc3c(c2)CC(=O)C(C(C)=O)C3C)n1,6.735182176990463,401.17394159599996,6,1,4.3297000000000025,True
CHEMBL4793573,CDK2,185.0,nM,C=CC(=O)NC1CCC(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,6.732828271596986,531.233782044,8,2,4.984800000000004,True
CHEMBL1081831,CDK2,185.0,nM,N[C@H](CNc1ncc(-c2ccc3c(c2)CC(=O)N3)s1)Cc1ccc(C(F)(F)F)cc1,6.732828271596986,432.123166888,5,3,4.305400000000002,True
CHEMBL3972676,CDK2,187.0,nM,CN1CCN(C(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,6.7281583934635005,460.23352213600003,7,2,1.9701999999999995,True
CHEMBL3639904,CDK4,187.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)C45C[C@H]6C[C@H](O)C[C@@H](C4)N65)cn3)nc2n1C1CCCC1,6.7281583934635005,515.264487916,8,2,3.3096000000000014,True
CHEMBL5942169,CDK6,187.0,nM,CC(C)N1CCc2c(cccc2Nc2ncc(F)c(-c3cc(F)c4c(c3)N(C(C)C)CCO4)n2)C1,6.7281583934635005,479.24966705200006,6,1,5.539100000000006,True
CHEMBL3691549,CDK4,187.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)C5(C)O)cn3)nc2n1C1CCCCCC1,6.7281583934635005,545.3114381080001,7,2,4.400000000000004,True
CHEMBL2011934,CDK2,187.0,nM,COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,6.7281583934635005,471.12698717200004,5,2,4.456500000000004,True
CHEMBL5512555,CDK2,187.6,nM,CC(=O)N1CCC(C(=O)Nc2ccc(CNc3nc(NC4CCOCC4)nc4c(C(C)C)cnn34)cc2)CC1,6.726767165956955,534.3066870760001,8,3,3.647700000000002,True
CHEMBL1823630,CDK2,190.0,nM,N[C@H](CNc1nnc(-c2ccc3c(c2)CC(=O)N3)s1)Cc1ccc(C(F)(F)F)cc1,6.721246399047171,433.118415856,6,3,3.700400000000002,True
CHEMBL3691651,CDK4,190.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCC5(CCCN5C(=O)OC(C)(C)C)C4=O)cn3)nc2n1C1CCCC1,6.721246399047171,588.3172517600001,8,1,4.893200000000005,True
CHEMBL16171,CDK9,190.0,nM,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,6.721246399047171,284.068473484,5,2,2.8798000000000004,True
CHEMBL5284748,CDK2,190.0,nM,NC[C@@H](CNc1cncc(-c2ccc3[nH]nc(NC(=O)c4ccccc4)c3c2)c1)c1ccccc1,6.721246399047171,462.21680945199995,5,4,5.031600000000004,True
CHEMBL4161364,CDK2,190.0,nM,N=c1[nH]c(=O)[nH]c2c1cnn2-c1ccc(S(N)(=O)=O)cc1,6.721246399047171,306.05350918,5,4,-0.8312299999999999,True
CHEMBL5901552,CDK9,190.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCOCC4)c3c2)c(Cl)cn1)c1cn[nH]c1,6.721246399047171,436.14145159200007,5,2,4.153700000000002,True
CHEMBL292864,CDK2,190.0,nM,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O,6.721246399047171,357.995304312,3,2,2.982800000000001,True
CHEMBL3702042,CDK4,190.0,nM,CN(C)C1CCN(c2nc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)ns2)CC1,6.721246399047171,463.2266629280001,9,1,4.220100000000003,True
CHEMBL392775,CDK2,190.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Cl)c3)c(O)c(=O)c2c1,6.721246399047171,421.03868591199995,6,2,3.3729200000000024,True
CHEMBL5759958,CDK2,193.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCC1,6.714442690992226,546.2667140840001,7,1,4.779920000000004,True
CHEMBL5415967,CDK2,193.21,nM,O=C(Nc1ccc(N2CCNCC2)cc1)c1n[nH]cc1Nc1cc(C2CC2)ncn1,6.71397039949181,404.20730738800006,7,4,2.4825999999999997,True
CHEMBL6164890,CDK6,195.0,nM,CC(=O)N1CCC2(CC1)CC(=O)c1ccc(-c3nc(Nc4ccc(C(=O)N5CCN(C(=O)C6CC6)CC5)cn4)ncc3F)cc1O2,6.709965388637482,627.2605454080001,9,1,3.4620000000000024,True
CHEMBL5591731,CDK1,195.0,nM,N#Cc1cnc(NC2CCN(S(=O)(=O)c3ccccn3)CC2)nc1-c1cnn(CC(F)(F)F)c1,6.709965388637482,492.1303775080001,8,1,2.43428,True
CHEMBL4741061,CDK9,195.8,nM,Cc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,6.708187312532881,401.22156048400007,5,1,4.775320000000004,True
CHEMBL6142344,CDK1,196.0,nM,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2c(=O)n(CC3CC3)c(C)nc21,6.707743928643524,381.1800895960001,5,3,1.9091599999999997,True
CHEMBL5411462,CDK6,198.0,nM,COc1ccc(/C=N/n2c(S)nnc2-c2c[nH]c3ccccc23)cc1OC,6.703334809738469,379.110295784,6,2,3.6145000000000014,True
CHEMBL1080892,CDK2,198.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccccc4C(F)(F)F)s3)cc12,6.703334809738469,432.134400268,6,3,4.390520000000002,True
CHEMBL6163690,CDK6,198.0,nM,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OC4(CCN(C(C)=O)CC4)CC5=O)n3)nc2)CC1,6.703334809738469,587.2656307880001,9,1,3.545300000000003,True
CHEMBL5088816,CDK6,199.0,nM,O=C(c1ccc(Nc2ncc(F)c(-c3ccc4nccnc4c3)n2)nc1)N1CCNCC1,6.701146923590294,430.16658544800015,8,2,2.4098999999999995,True
CHEMBL5869281,CDK1,199.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,6.701146923590294,562.2980142120001,8,1,4.662220000000004,True
CHEMBL2036792,CDK4,199.0,nM,CNc1ncc2c(-c3ccc(N4CCNCC4)cc3)nn(CC3CCC(N)CC3)c2n1,6.701146923590294,420.274993024,7,3,2.4620999999999995,True
CHEMBL1922123,CDK2,200.0,nM,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,6.698970004336019,383.243358548,7,3,3.3757000000000024,True
CHEMBL322019,CDK4,200.0,nM,C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,6.698970004336019,485.13853040000004,7,2,4.599600000000004,True
CHEMBL5401951,CDK6,200.0,nM,COc1cc(/C=N/n2c(S)nnc2-c2c[nH]c3ccccc23)cc(OC)c1OC,6.698970004336019,409.120860468,7,2,3.6231000000000018,True
CHEMBL430703,CDK2,200.0,nM,CC(C)c1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,6.698970004336019,307.0320241680001,2,2,3.547900000000002,True
CHEMBL2029910,CDK1,200.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cncn5C)n(C5CCCC5)c4n3)cn2C)CC1,6.698970004336019,487.2808066760001,6,1,3.4166000000000025,True
CHEMBL5744442,CDK6,200.0,nM,CC(C)CN1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(O)CC5)cn4)ncc3F)cc21,6.698970004336019,496.23983064000004,8,2,4.376300000000003,True
CHEMBL3663805,CDK9,200.0,nM,Clc1ccc(NCC2CCOCC2)nc1-c1ccnc2[nH]c(C3CCNC3)cc12,6.698970004336019,411.18258813200003,5,3,4.193700000000002,True
CHEMBL564076,CDK1,200.0,nM,C[C@@H]1CNc2c(sc3ccc4nc(-c5ccccc5)ccc4c23)C(=O)N1,6.698970004336019,359.109233164,4,2,4.660300000000004,True
CHEMBL84436,CDK2,200.0,nM,CC(C)n1cnc2c(NCc3ccccc3)nc(NC[C@@H](C)O)nc21,6.698970004336019,340.20115938799995,6,3,2.8120000000000007,True
CHEMBL3937866,CDK2,200.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=O)=NC#N)cc(C(F)(F)F)c2)ncc1F,6.698970004336019,497.09448685200005,7,1,5.271680000000003,True
CHEMBL5170524,CDK1,200.0,nM,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,6.698970004336019,404.22122613600004,4,2,3.9415000000000022,True
CHEMBL5907969,CDK9,200.0,nM,Cc1nnc(Cn2cnc3ccc(-c4cc(NC(=O)[C@@H]5CCCNC5)ncc4Cl)cc32)[nH]1,6.698970004336019,450.1683350360001,6,3,3.16462,True
CHEMBL254170,CDK1,200.0,nM,CS(=O)(=O)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,6.698970004336019,448.08751173999997,6,2,1.6875000000000002,True
CHEMBL319373,CDK1,200.0,nM,COc1cc2c(cc1OC)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,6.698970004336019,386.02660444,3,2,4.109200000000002,True
CHEMBL5778745,CDK9,200.0,nM,COc1cc2nnn(Cc3cccc(F)c3)c2cc1-c1cc(NC(=O)[C@@H]2CCCNC2)ncc1Cl,6.698970004336019,494.16332990800004,6,2,4.280800000000003,True
CHEMBL3966259,CDK9,200.0,nM,CNC(=O)N1[C@H]2CC[C@@H]1C=C(c1[nH]c3nccc4c3c1CN(C)c1ccc(F)cc1-4)C2,6.698970004336019,417.19648860800004,3,2,4.278300000000003,True
CHEMBL5940542,CDK9,200.0,nM,O=C(Nc1cc(-c2ccc3c(c2)N(Cc2nc4ccccc4[nH]2)CC3)c(Cl)cn1)C1CCCNC1,6.698970004336019,486.1934871640001,5,3,4.779100000000003,True
CHEMBL603097,CDK1,200.0,nM,COc1ccc2nc3[nH]nc(C)c3c(OC)c2c1,6.698970004336019,243.100776656,4,1,2.43672,True
CHEMBL510566,CDK2,200.0,nM,C[C@@H]1CNC[C@@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,6.698970004336019,394.149718072,7,2,3.905000000000003,True
CHEMBL5859695,CDK9,200.0,nM,CS(=O)(=O)Nc1ccc(CN2CCc3ccc(-c4cc(NC(=O)C5CCCNC5)ncc4Cl)cc32)cc1,6.698970004336019,539.1757885000001,6,3,4.274300000000003,True
CHEMBL1800459,CDK2,200.0,nM,Nc1nc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)cc(C2CCNCC2)n1,6.698970004336019,371.1957396600001,8,5,0.4401999999999993,True
CHEMBL286491,CDK1,200.0,nM,CCC(C)(O)C#Cc1nc(NCc2ccc3c(c2)OCO3)c2ncn(C(C)C)c2n1,6.698970004336019,407.1957396600001,7,2,3.2605000000000013,True
CHEMBL3648086,CDK1,200.0,nM,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,6.698970004336019,529.099452096,9,3,3.793700000000002,True
CHEMBL478409,CDK4,200.0,nM,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,6.698970004336019,430.1787096920001,7,2,2.8977200000000005,True
CHEMBL402910,CDK2,200.0,nM,CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,6.698970004336019,322.179361324,3,2,3.590300000000002,True
CHEMBL1207227,CDK4,200.0,nM,O=C1C(c2c(O)[nH]c3ccc(S(=O)(=O)O)cc23)=Nc2ccccc21,6.698970004336019,342.03104242,5,3,2.4373000000000005,True
CHEMBL280623,CDK1,200.0,nM,CCOc1ccc(Nc2nc(C#CC(C)(O)CC)nc3c2ncn3C(C)C)cc1,6.698970004336019,393.21647510400004,6,2,4.062000000000003,True
CHEMBL331906,CDK1,200.0,nM,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,6.698970004336019,337.073037684,5,3,4.122500000000002,True
CHEMBL103115,CDK1,200.0,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1,6.698970004336019,348.0692394960001,5,4,2.3124000000000002,True
CHEMBL2035046,CDK2,200.0,nM,C1=C/COCc2cncc(c2)-c2ccnc(n2)Nc2cccc(c2)COC/1,6.698970004336019,360.15862588,6,1,3.885200000000002,True
CHEMBL23317,CDK1,200.0,nM,CCC(C)(O)C#Cc1nc(Nc2ccc(OC)cc2)c2ncn(C(C)C)c2n1,6.698970004336019,379.2008250400001,6,2,3.6719000000000026,True
CHEMBL134080,CDK1,200.0,nM,CC(C)n1cnc2c(NCc3ccccc3)nc(C#CCCCO)nc21,6.698970004336019,349.190260356,5,2,3.143300000000002,True
CHEMBL6050764,CDK9,200.0,nM,CS(=O)(=O)CCn1nnc2ccc(-c3cc(NC(=O)[C@@H]4CCCNC4)ncc3Cl)cc21,6.698970004336019,462.12408727600007,7,2,2.1293999999999995,True
CHEMBL26513,CDK1,200.0,nM,CCC(C)(O)C#Cc1nc(Nc2ccc(Cl)c(Cl)c2)c2ncn(C(C)C)c2n1,6.698970004336019,417.11231565200006,5,2,4.970100000000004,True
CHEMBL26564,CDK1,200.0,nM,CCC(C)(O)C#Cc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,6.698970004336019,363.20591042000007,5,2,3.5318000000000023,True
CHEMBL3648097,CDK1,200.0,nM,CCOc1nc(Nc2ccc(S(=N)(=O)CC)cc2)ncc1Br,6.698970004336019,384.025558884,6,2,3.8069700000000024,True
CHEMBL272946,CDK1,200.0,nM,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3cc(CCCCN4CCCC4)c(O)cc3c21,6.698970004336019,487.166269372,4,3,5.649200000000005,True
CHEMBL388956,CDK1,200.0,nM,COc1c(O)cc2c3c(cc4ccc(O)cc4c13)NC2=O,6.698970004336019,281.068807832,4,3,2.9785000000000004,True
CHEMBL5892230,CDK9,200.0,nM,O=C(Cn1ccc2ncc(-c3cc(NC(=O)[C@@H]4CCCNC4)ncc3Cl)cc21)c1cccc(F)c1,6.698970004336019,491.15243087600004,5,2,4.711800000000004,True
CHEMBL496779,CDK4,200.0,nM,C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,6.698970004336019,278.127994448,5,1,2.4036,True
CHEMBL5899518,CDK9,200.0,nM,Cn1cnc2ccc(-c3ccnc(NC(=O)[C@@H]4CCCNC4)c3)cc21,6.698970004336019,335.174610292,4,2,2.5734000000000004,True
CHEMBL1964258,CDK1,200.0,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(CS(=O)(=O)NCCO)cc1,6.698970004336019,430.07694705599994,7,4,2.1131,True
CHEMBL5570663,CDK1,201.0,nM,Cn1cc(S(=O)(=O)N2CCC(Nc3ncc(C(F)(F)F)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)cn1,6.696803942579511,538.1334122000001,7,1,2.919900000000001,True
CHEMBL3668551,CDK9,201.0,nM,CNC(=O)N1CC2C=C(c3cc4c(-c5cc(F)ccc5OC)c(F)cnc4[nH]3)CC2C1,6.696803942579511,424.17108238400004,3,2,4.191200000000003,True
CHEMBL3895782,CDK2,202.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCN(C5CCC5)CC4)cn3)nc12,6.694648630553376,514.2804723280001,7,2,3.2830000000000013,True
CHEMBL2403085,CDK1,202.0,nM,NC1CCC(Nc2nc(NCc3ccc(-c4ccoc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.694648630553376,471.2746586760001,7,3,5.495300000000004,True
CHEMBL3702115,CDK4,203.0,nM,Fc1nccc2c3cnc(Nc4ccc(CN5CCNCC5)cn4)nc3n(C3CCCC3)c12,6.692503962086787,446.2342710840001,7,2,3.7775000000000025,True
CHEMBL5090931,CDK6,204.0,nM,Cc1nc2ccc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)cc2nc1C,6.690369832574101,430.20297095600006,8,2,3.3909400000000014,True
CHEMBL312018,CDK2,204.0,nM,O=C1Nc2ccc(F)c3ccc(-c4ccc[nH]4)c1c23,6.690369832574101,252.069891128,1,2,3.5397000000000016,True
CHEMBL5555560,CDK2,206.7,nM,CCC(=O)Nc1ccc(CNc2nc(NC(CO)CO)nc3c(C(C)C)cnn23)cc1,6.684659523372712,427.23318778800007,8,5,1.9733999999999996,True
CHEMBL5774696,CDK2,207.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N)C5)ncc3F)cc2n1C1CC1,6.684029654543082,490.2404993360001,7,2,4.258720000000002,True
CHEMBL5964675,CDK1,208.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C,6.681936665037238,548.2823641480002,8,2,4.320020000000003,True
CHEMBL5897984,CDK1,208.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C,6.681936665037238,534.2667140840001,8,2,4.145920000000003,True
