molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50
CHEMBL462192,CDK1,5.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,8.301029995663981
CHEMBL415471,CDK2,5.0,nM,N#CCCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,8.301029995663981
CHEMBL3648110,CDK1,5.0,nM,C[C@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br,8.301029995663981
CHEMBL4442620,CDK9,5.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.301029995663981
CHEMBL5749487,CDK6,5.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5=O)cn4)ncc3F)cc21,8.301029995663981
CHEMBL4764656,CDK9,5.0,nM,C[C@H](CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br.Cl,8.301029995663981
CHEMBL3981911,CDK9,5.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(Cl)cc(CS(C)(=N)=O)c2)ncc1F,8.301029995663981
CHEMBL4579344,CDK2,5.0,nM,Cc1cc(C)c(CNc2nc(N[C@@H](C)[C@@H](C)O)nc3c2ncn3C(C)C)cn1,8.301029995663981
CHEMBL427909,CDK2,5.0,nM,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(-c3ccccc3)cc12)C1CC1,8.301029995663981
CHEMBL4764173,CDK2,5.0,nM,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,8.301029995663981
CHEMBL4761602,CDK9,5.0,nM,Nc1nc(C[C@H]2CC3CCC2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],8.301029995663981
CHEMBL5930675,CDK9,5.0,nM,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CC(C)(C)C4)c(F)cn2)C1,8.301029995663981
CHEMBL3702185,CDK4,5.0,nM,CCN(CC)C1CCN(c2ccc(Nc3ncc4c5ccnc(O)c5n(C5CCCC5)c4n3)nc2)CC1,8.301029995663981
CHEMBL3976450,CDK9,5.0,nM,CCS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,8.301029995663981
CHEMBL5202522,CDK9,5.0,nM,Nc1nc(N[C@H]2CC3CCC2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],8.301029995663981
CHEMBL3648123,CDK2,5.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,8.301029995663981
CHEMBL5739950,CDK1,5.0,nM,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,8.301029995663981
CHEMBL3892881,CDK9,5.0,nM,CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccc(F)cc3)n2)c1,8.301029995663981
CHEMBL562754,CDK1,5.0,nM,C[C@@H]1CNc2c(sc3ccc4c(c23)CCO4)C(=O)N1,8.301029995663981
CHEMBL3109950,CDK2,5.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)cc1,8.301029995663981
CHEMBL6034655,CDK6,5.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N6CCCC6)CC5)c(F)c4)ncc3F)cc21,8.301029995663981
CHEMBL72509,CDK2,5.0,nM,Clc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,8.301029995663981
CHEMBL4741442,CDK9,5.0,nM,C[C@H](CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,8.301029995663981
CHEMBL440411,CDK1,5.0,nM,O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2/C1=N\O,8.301029995663981
CHEMBL70824,CDK2,5.0,nM,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,8.301029995663981
CHEMBL5195030,CDK2,5.0,nM,CC[C@@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@H](C)O,8.301029995663981
CHEMBL3354186,CDK2,5.0,nM,COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)cc4cn3)n2)CC1,8.301029995663981
CHEMBL79498,CDK2,5.0,nM,O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23,8.301029995663981
CHEMBL5857638,CDK4,5.0,nM,Fc1cnc(Nc2ccc3c(n2)CCNC3)nc1-c1cc(F)c2c(c1)N(C1CCCC1)CCO2,8.301029995663981
CHEMBL123368,CDK2,5.0,nM,NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,8.301029995663981
CHEMBL102926,CDK1,5.0,nM,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,8.301029995663981
CHEMBL72548,CDK2,5.0,nM,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,8.301029995663981
CHEMBL4446626,CDK6,5.01,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCC1,8.300162274132754
CHEMBL3698749,CDK4,5.1,nM,F[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,8.292429823902063
CHEMBL3641992,CDK6,5.1,nM,C[C@H](CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.292429823902063
CHEMBL3642014,CDK6,5.1,nM,OCCNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.292429823902063
CHEMBL3698659,CDK6,5.1,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CC4CCC3C4)c2cn1,8.292429823902063
CHEMBL3642032,CDK6,5.1,nM,O=C(O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.292429823902063
CHEMBL5972036,CDK6,5.16,nM,C#CCN1CCCC1CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,8.28735029837279
CHEMBL5894670,CDK6,5.17,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCO)C5)ncc3F)cc2n1C(C)C,8.286509456906057
CHEMBL3698689,CDK4,5.2,nM,Fc1cncc2c1c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCC1,8.2839966563652
CHEMBL3642010,CDK4,5.2,nM,CCN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.2839966563652
CHEMBL4205366,CDK4,5.2,nM,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)nn2)CC1,8.2839966563652
CHEMBL5775992,CDK4,5.23,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C(C)(C)N(C)C)C5)ncc3F)cc2n1C(C)C,8.281498311132726
CHEMBL3698668,CDK4,5.3,nM,CC1(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CCC1,8.275724130399212
CHEMBL3702159,CDK6,5.3,nM,c1cc2c3cnc(Nc4ccc(C5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,8.275724130399212
CHEMBL3702065,CDK6,5.3,nM,CN(C)C1CC2CCC(C1)N2c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,8.275724130399212
CHEMBL3702121,CDK4,5.3,nM,CCOC(=O)CN1CCN(Cc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.275724130399212
CHEMBL3702035,CDK4,5.3,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5cc[nH]c(=O)c5n(C5CCCC5)c4n3)nn2)CC1,8.275724130399212
CHEMBL3698697,CDK4,5.4,nM,O=S1(=O)CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.267606240177031
CHEMBL319467,CDK2,5.4,nM,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,8.267606240177031
CHEMBL3702065,CDK4,5.4,nM,CN(C)C1CC2CCC(C1)N2c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,8.267606240177031
CHEMBL4876497,CDK9,5.41,nM,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,8.26680273489343
CHEMBL5839538,CDK6,5.46,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CC1,8.262807357295262
CHEMBL5757792,CDK6,5.46,nM,C=C(CCN(C)C)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,8.262807357295262
CHEMBL3691622,CDK4,5.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CNC[C@H]5C4=O)cn3)nc2n1C1CCCC1,8.259637310505756
CHEMBL3691676,CDK4,5.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CC[C@@H](CC4=O)N5C)cn3)nc2n1C1CCCC1,8.259637310505756
CHEMBL3698662,CDK4,5.5,nM,CC(C)(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,8.259637310505756
CHEMBL3691612,CDK4,5.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC[C@@H]5CC[C@H](C4)N5)cn3)nc2n1C1CCCC1,8.259637310505756
CHEMBL6028333,CDK4,5.5,nM,CC(C)CN1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N(C)C)CC5)c(F)c4)ncc3F)cc21,8.259637310505756
CHEMBL3702196,CDK4,5.5,nM,C[C@@H](CO)Nc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nn1,8.259637310505756
CHEMBL3698747,CDK4,5.5,nM,c1cc2c3cnc(Nc4ccc(N5CCCNCC5)nn4)nc3n(C3CCCC3)c2cn1,8.259637310505756
CHEMBL3691607,CDK4,5.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCCC1,8.259637310505756
CHEMBL5774057,CDK4,5.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(CN5CCC(N(C)C)CC5)c(F)c4)ncc3F)cc21,8.259637310505756
CHEMBL5843019,CDK4,5.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C(N)=O)cn4)ncc3F)cc21,8.259637310505756
CHEMBL3691580,CDK4,5.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1[C@H]1CC[C@H](C(C)(C)C)CC1,8.259637310505756
CHEMBL4095226,CDK2,5.5,nM,Nc1nccc(-c2c[nH]c3ncc(-c4ccc(F)cc4)cc23)n1,8.259637310505756
CHEMBL3702073,CDK4,5.5,nM,OCCN1CCN(c2ccc(Nc3ncc4c5ccnc(Cl)c5n(C5CCCC5)c4n3)nc2)CC1,8.259637310505756
CHEMBL5757213,CDK6,5.51,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C1CC1,8.258848401148216
CHEMBL1964242,CDK2,5.6,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,8.2518119729938
CHEMBL1964253,CDK2,5.6,nM,CN(c1ccccn1)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.2518119729938
CHEMBL3698720,CDK4,5.6,nM,N[C@@H]1CCN(c2cnc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)cn2)C1,8.2518119729938
CHEMBL5762588,CDK6,5.6,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C1CC1,8.2518119729938
CHEMBL3702079,CDK4,5.6,nM,CC(C)(O)CN1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,8.2518119729938
CHEMBL3702157,CDK4,5.6,nM,C1=C(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCNC1,8.2518119729938
CHEMBL3698733,CDK4,5.6,nM,OCC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.2518119729938
CHEMBL248891,CDK1,5.6,nM,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,8.2518119729938
CHEMBL1964245,CDK2,5.6,nM,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.2518119729938
CHEMBL4214123,CDK4,5.6,nM,Cc1nc2c(F)cc(-c3cc(Nc4cnc(CN5CCN(CC(F)(F)F)CC5)cn4)ncn3)cc2n1C(C)C,8.2518119729938
CHEMBL3698683,CDK6,5.6,nM,c1cc2c3cnc(Nc4ccc(N5CCCNCC5)cn4)nc3n(C3CCCC3)c2cn1,8.2518119729938
CHEMBL4445727,CDK6,5.67,nM,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,8.246416941107093
CHEMBL4209318,CDK4,5.7,nM,CC1CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(C)CC6)cn5)ncc4F)cc3n21,8.244125144327509
CHEMBL1234086,CDK2,5.7,nM,CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.244125144327509
CHEMBL3642033,CDK6,5.7,nM,O=C(O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.244125144327509
CHEMBL4210707,CDK4,5.7,nM,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(CCF)CC6)cn5)ncc4F)cc3n21,8.244125144327509
CHEMBL6008170,CDK6,5.7,nM,CS(=O)(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,8.244125144327509
CHEMBL3698664,CDK6,5.7,nM,C[C@@H](C1CCCCC1)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,8.244125144327509
CHEMBL5878959,CDK6,5.7,nM,Fc1cnc(Nc2ccc(N3CCNCC3)cn2)nc1-c1cc(F)c2c(c1)NCCO2,8.244125144327509
CHEMBL3641995,CDK6,5.7,nM,C[C@H](O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.244125144327509
CHEMBL3642024,CDK4,5.7,nM,CC(C)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.244125144327509
CHEMBL1964260,CDK2,5.7,nM,CS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.244125144327509
CHEMBL5784667,CDK6,5.78,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C(C)N(C)C)C5)ncc3F)cc2n1C(C)C,8.23807216157947
CHEMBL3702053,CDK6,5.8,nM,CCN(CC)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.236572006437063
CHEMBL3641996,CDK4,5.8,nM,CN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.236572006437063
CHEMBL4214123,CDK6,5.8,nM,Cc1nc2c(F)cc(-c3cc(Nc4cnc(CN5CCN(CC(F)(F)F)CC5)cn4)ncn3)cc2n1C(C)C,8.236572006437063
CHEMBL5818702,CDK6,5.89,nM,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,8.229884705212898
CHEMBL4438497,CDK6,5.89,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(N)=S)C5)ncc3F)cc2n1C(C)C,8.229884705212898
CHEMBL3971812,CDK6,5.9,nM,OC1CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,8.229147988357855
CHEMBL6144286,CDK9,5.9,nM,Cn1cc(-c2c(Cl)cnc3[nH]c(C4CCNCC4)cc23)cn1,8.229147988357855
CHEMBL4755696,CDK9,5.9,nM,CC(C)N1c2cc(Nc3nccc(-c4cccc(N)c4)n3)ccc2N(C)C(=O)[C@H]1C,8.229147988357855
CHEMBL3698707,CDK4,5.9,nM,c1cc2c3cnc(Nc4ccc(N5CCC(N6CCCC6)CC5)cn4)nc3n(C3CCCC3)c2cn1,8.229147988357855
CHEMBL3698742,CDK4,5.9,nM,CN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.229147988357855
CHEMBL3702194,CDK4,5.9,nM,C[C@H](O)CNc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nn1,8.229147988357855
CHEMBL3912866,CDK9,6.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=N)=O)cc(C(F)(F)C(F)(F)F)c2)ncc1F,8.221848749616356
CHEMBL5991757,CDK4,6.0,nM,CC(C)N1C(=O)COc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)cc21,8.221848749616356
CHEMBL3644024,CDK2,6.0,nM,CC(C)S(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)[C@@H](C)O)n2)cc1,8.221848749616356
CHEMBL4448572,CDK9,6.0,nM,COCCNC(=O)Nc1nc2cc(OS(=O)(=O)c3c(F)cccc3F)ccc2[nH]1,8.221848749616356
CHEMBL520353,CDK2,6.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C,8.221848749616356
CHEMBL1241567,CDK2,6.0,nM,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)ccc2[nH]ncc12,8.221848749616356
CHEMBL5946157,CDK4,6.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(S(N)(=O)=O)cc4)ncc3F)cc21,8.221848749616356
CHEMBL476993,CDK2,6.0,nM,Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,8.221848749616356
CHEMBL3959867,CDK9,6.0,nM,CCOc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(C)(=N)=O)c2)ncc1F,8.221848749616356
CHEMBL103355,CDK2,6.0,nM,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,8.221848749616356
CHEMBL6052625,CDK6,6.0,nM,CN1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)c(F)c4)ncc3F)cc21,8.221848749616356
CHEMBL3648114,CDK2,6.0,nM,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1OC,8.221848749616356
CHEMBL5822013,CDK4,6.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4cnn(C5CCN(C)CC5)c4)ncc3F)cc21,8.221848749616356
CHEMBL3702124,CDK4,6.0,nM,O=C(c1ccc(Nc2ncc3c4ccnc(F)c4n(C4CCCC4)c3n2)nc1)N1CCNCC1,8.221848749616356
CHEMBL5199065,CDK9,6.0,nM,CCC(CC)c1cc(N[C@H]2CC[C@H](N)C2)n2nccc2n1,8.221848749616356
CHEMBL2029901,CDK1,6.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C#N)n(C5CCCC5)c4n3)cn2C)CC1,8.221848749616356
CHEMBL460103,CDK2,6.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,8.221848749616356
CHEMBL3648119,CDK2,6.0,nM,COC[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)[C@H](C)O,8.221848749616356
CHEMBL468963,CDK4,6.0,nM,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,8.221848749616356
CHEMBL5207871,CDK9,6.0,nM,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,8.221848749616356
CHEMBL4589249,CDK9,6.0,nM,COc1cc(F)ccc1-c1cc(Nc2cc(C[S@](C)(=N)=O)ccn2)ncc1F,8.221848749616356
CHEMBL191003,CDK1,6.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,8.221848749616356
CHEMBL3691623,CDK4,6.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@H]5CNC[C@@H]5C4=O)cn3)nc2n1C1CCCC1,8.221848749616356
CHEMBL6147551,CDK6,6.0,nM,CC(=O)N1CCC2(CC1)CC(=O)c1ccc(-c3nc(Nc4ccc(N5CCN(CC6CC6)CC5)cn4)ncc3F)cc1O2,8.221848749616356
CHEMBL3949630,CDK9,6.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(=O)(=NC#N)C3CC3)c2)ncc1F,8.221848749616356
CHEMBL3673545,CDK9,6.0,nM,O=C(CO)N1CCC(c2cc3c(-c4nc(NCc5cccc(F)c5)c(F)cc4F)ccnc3[nH]2)CC1,8.221848749616356
CHEMBL383961,CDK4,6.0,nM,O=c1c2cccc3c2sn1CCNCCOc1cccc2nc(O)c-3nc12,8.221848749616356
CHEMBL3691629,CDK4,6.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@H]5CNC[C@@H]5CC4=O)cn3)nc2n1C1CCCC1,8.221848749616356
CHEMBL3691628,CDK4,6.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CNC[C@H]5CC4=O)cn3)nc2n1C1CCCC1,8.221848749616356
CHEMBL386467,CDK4,6.0,nM,O=c1c2cccc(-c3nc4ccccc4nc3O)c2sn1C1CCCC1,8.221848749616356
CHEMBL5961010,CDK4,6.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)c(C#N)c4)ncc3F)cc21,8.221848749616356
CHEMBL510436,CDK2,6.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,8.221848749616356
CHEMBL3644032,CDK2,6.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.221848749616356
CHEMBL3648072,CDK2,6.0,nM,C[C@@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,8.221848749616356
CHEMBL291324,CDK1,6.0,nM,Nc1nc(N)c(N=O)c(=O)[nH]1,8.221848749616356
CHEMBL5195947,CDK9,6.0,nM,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(CC(=O)N(C)C)CC3)cc12,8.221848749616356
CHEMBL488436,CDK2,6.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,8.221848749616356
CHEMBL23254,CDK2,6.0,nM,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,8.221848749616356
CHEMBL5974817,CDK4,6.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)cc4F)ncc3F)cc21,8.221848749616356
CHEMBL3691556,CDK4,6.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CC(C4)N(C)C5)cn3)nc2n1C1CCCC1,8.221848749616356
CHEMBL6058548,CDK4,6.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N(C)C)CC5)c(F)c4)ncc3F)cc21,8.221848749616356
CHEMBL73243,CDK1,6.0,nM,COCCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,8.221848749616356
CHEMBL3917892,CDK9,6.0,nM,CCS(=N)(=O)Cc1cc(F)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,8.221848749616356
CHEMBL6020156,CDK2,6.02,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C/C=N/O)C5)ncc3F)cc2n1C(C)C,8.220403508742175
CHEMBL4856767,CDK9,6.04,nM,Cc1n[nH]c2ccc(-c3cncc(N[C@@H](CO)c4ccccc4)n3)cc12,8.218963061378869
CHEMBL3698721,CDK4,6.1,nM,c1cc2c3cnc(Nc4ccc(N[C@@H]5CCNC5)nn4)nc3n(C3CCCC3)c2cn1,8.214670164989233
CHEMBL3698665,CDK6,6.1,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCC3)c2cn1,8.214670164989233
CHEMBL5751375,CDK6,6.14,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1CC1CC1,8.211831628858832
CHEMBL5789562,CDK6,6.14,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1,8.211831628858832
CHEMBL3642038,CDK4,6.2,nM,CN(C)C1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCC1O,8.207608310501746
CHEMBL3702071,CDK6,6.2,nM,c1cc2c3cnc(Nc4nc(CN5CCNCC5)cs4)nc3n(C3CCCC3)c2cn1,8.207608310501746
CHEMBL3698730,CDK4,6.2,nM,c1cc2c3cnc(Nc4ccc(NCC5COCCN5)nn4)nc3n(C3CCCC3)c2cn1,8.207608310501746
CHEMBL5941223,CDK6,6.23,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC(C)CC1,8.20551195334083
CHEMBL6038282,CDK6,6.24,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4)C5)ncc3F)cc2n1C1CC1,8.204815410317575
CHEMBL4449998,CDK6,6.26,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1CC1CC1,8.20342566678957
CHEMBL3642001,CDK6,6.3,nM,OCC(CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.200659450546418
CHEMBL3684992,CDK4,6.3,nM,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CN(C(=O)CO)CC5)nc32)CC1,8.200659450546418
